aaer_release_to_party_fkey,aaer_release_fkey,raw_name,party_type_fkey,type,auditor_fkey,auditor_name,auditor_affiliate_fkey,aud_aff_name,cik,company_name,law_firm_fkey,law_firm_name
8942,993,Bristol Myers Squibb Co,3,Entity,,,,,14272,BRISTOL MYERS SQUIBB CO,,
8944,992,Kmart Corp,3,Entity,,,,,56824,KMART CORP,,
8947,1053,Chancellor Corp,3,Entity,,,,,724051,CHANCELLOR CORP,,
8955,1048,Xerox Corp,3,Entity,,,,,108772,XEROX CORP,,
8971,1069,Qwest Communications International Inc,3,Entity,,,,,1037949,QWEST COMMUNICATIONS INTERNATIONAL INC,,
8981,1070,Qwest Communications International Inc,3,Entity,,,,,1037949,QWEST COMMUNICATIONS INTERNATIONAL INC,,
8997,1071,Qwest Communications International Inc,3,Entity,,,,,1037949,QWEST COMMUNICATIONS INTERNATIONAL INC,,
8999,1072,Qwest Communications International Inc,3,Entity,,,,,1037949,QWEST COMMUNICATIONS INTERNATIONAL INC,,
9002,1073,Encompass Health Corp,3,Entity,,,,,785161,Encompass Health Corp,,
9004,1074,Happiness Express Inc,3,Entity,,,,,923662,HAPPINESS EXPRESS INC,,
9008,1075,Talx Corp,3,Entity,,,,,917524,TALX CORP,,
9011,1077,Talx Corp,3,Entity,,,,,917524,TALX CORP,,
9013,1078,Talx Corp,3,Entity,,,,,917524,TALX CORP,,
9016,1080,Genon Energy Inc,3,Entity,,,,,1126294,"GenOn Energy, Inc.",,
9017,1080,Centerpoint Energy Houston Electric LLC,3,Entity,,,,,48732,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,,
9019,1081,Centerpoint Energy Houston Electric LLC,3,Entity,,,,,48732,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,,
9020,1081,Genon Energy Inc,3,Entity,,,,,1126294,"GenOn Energy, Inc.",,
9023,1082,Nextcard Inc,3,Entity,,,,,1081015,NEXTCARD INC,,
9026,1083,Suprema Specialties Inc,3,Entity,,,,,872867,SUPREMA SPECIALTIES INC,,
9034,1084,Advanced Marketing Services Inc,3,Entity,,,,,814580,ADVANCED MARKETING SERVICES INC,,
9040,1086,California Micro Devices Corp,3,Entity,,,,,800460,CALIFORNIA MICRO DEVICES CORP,,
9042,1087,Nextcard Inc,3,Entity,,,,,1081015,NEXTCARD INC,,
9045,1088,Ffp Marketing Co Inc,3,Entity,,,,,1050891,FFP MARKETING CO INC,,
9055,1093,Legato Systems Inc,3,Entity,,,,,859360,LEGATO SYSTEMS INC,,
9058,1094,Enron Corp/or/,3,Entity,,,,,1024401,ENRON CORP/OR/,,
9059,1094,Enron Corp,3,Entity,,,,,72859,ENRON CORP,,
9062,1097,Enron Corp/or/,3,Entity,,,,,1024401,ENRON CORP/OR/,,
9063,1097,Enron Corp,3,Entity,,,,,72859,ENRON CORP,,
9064,1097,Enron North America Corp,3,Entity,,,,,1043166,ENRON NORTH AMERICA CORP,,
9065,1097,Mariner Energy Inc,3,Entity,,,,,1022345,MARINER ENERGY INC,,
9067,1098,Gemstar Tv Guide International Inc,3,Entity,,,,,923282,GEMSTAR TV GUIDE INTERNATIONAL INC,,
9084,1109,Sedona Software Solutions Inc,3,Entity,,,,,1100131,SEDONA SOFTWARE SOLUTIONS INC,,
9085,1109,Shep Technologies Inc,3,Entity,,,,,1135443,SHEP TECHNOLOGIES INC,,
9086,1109,Hienergy Technologies Inc,3,Entity,,,,,1112424,HIENERGY TECHNOLOGIES INC,,
9071,1101,Penthouse International Inc,3,Entity,,,,,1164123,PENTHOUSE INTERNATIONAL INC,,
9080,1105,Cutter & Buck Inc,3,Entity,,,,,948069,CUTTER & BUCK INC,,
9082,1109,Aol Llc,3,Entity,,,,,883780,AOL LLC,,
9083,1109,Pro After Inc,3,Entity,,,,,1087831,PRO AFTER INC,,
9095,1099,Gemstar Tv Guide International Inc,3,Entity,,,,,923282,GEMSTAR TV GUIDE INTERNATIONAL INC,,
9097,1110,Scientific Software Intercomp Inc,3,Entity,,,,,87822,SCIENTIFIC SOFTWARE INTERCOMP INC,,
9099,1111,Broadvision Inc,3,Entity,,,,,920448,BROADVISION INC,,
9109,1115,Southern Financial Group Inc,3,Entity,,,,,774171,SOUTHERN FINANCIAL GROUP INC,,
9111,752,Robotic Vision Systems Inc,3,Entity,,,,,225868,ROBOTIC VISION SYSTEMS INC,,
9113,753,Robotic Vision Systems Inc,3,Entity,,,,,225868,ROBOTIC VISION SYSTEMS INC,,
9115,754,Quadramed Corp,3,Entity,,,,,1018833,QUADRAMED CORP,,
9118,755,Cutter & Buck Inc,3,Entity,,,,,948069,CUTTER & BUCK INC,,
9120,756,Direct Capital Investments Ltd,3,Entity,,,,,1308839,Direct Capital Investments Ltd.,,
9125,757,Pro After Inc,3,Entity,,,,,1087831,PRO AFTER INC,,
9128,758,Mca Financial Corp /mi/,3,Entity,,,,,880935,MCA FINANCIAL CORP /MI/,,
9131,759,Dt Industries Inc,3,Entity,,,,,918999,DT INDUSTRIES INC,,
9134,760,Kmart Corp,3,Entity,,,,,56824,KMART CORP,,
9135,760,Pepsico Inc,3,Entity,,,,,77476,PEPSICO INC,,
9137,761,Mcafee Inc,3,Entity,,,,,890801,"McAfee, Inc.",,
9138,761,Mcafee Com Corp,3,Entity,,,,,1095388,MCAFEE COM CORP,,
9142,762,Pnc Financial Services Group Inc,3,Entity,,,,,713676,"PNC FINANCIAL SERVICES GROUP, INC.",,
9146,763,Efunds Corp,3,Entity,,,,,1109190,EFUNDS CORP,,
9151,764,Efunds Corp,3,Entity,,,,,1109190,EFUNDS CORP,,
9155,765,Efunds Corp,3,Entity,,,,,1109190,EFUNDS CORP,,
9162,767,Robotic Vision Systems Inc,3,Entity,,,,,225868,ROBOTIC VISION SYSTEMS INC,,
9168,769,Sun-times Media Group Inc,3,Entity,,,,,868512,SUN-TIMES MEDIA GROUP INC,,
9171,772,Ca Inc,3,Entity,,,,,356028,"CA, INC.",,
9175,774,Ca Inc,3,Entity,,,,,356028,"CA, INC.",,
9177,775,Ca Inc,3,Entity,,,,,356028,"CA, INC.",,
9179,776,Ca Inc,3,Entity,,,,,356028,"CA, INC.",,
9196,779,Aerosonic Corp /de/,3,Entity,,,,,109471,AEROSONIC CORP /DE/,,
9202,780,Gemstar Tv Guide International Inc,3,Entity,,,,,923282,GEMSTAR TV GUIDE INTERNATIONAL INC,,
9204,780,Warner Media LLC,3,Entity,,,,,1105705,"WARNER MEDIA, LLC",,
9205,780,Motorola Solutions Inc,3,Entity,,,,,68505,"Motorola Solutions, Inc.",,
9206,780,Tribune Media Co,3,Entity,,,,,726513,TRIBUNE MEDIA CO,,
9213,781,Us Foodservice/md/,3,Entity,,,,,928395,US FOODSERVICE/MD/,,
9217,782,Royal Ahold Delhaize,3,Entity,,,,,869425,Royal Ahold Delhaize,,
9218,782,Us Foodservice/md/,3,Entity,,,,,928395,US FOODSERVICE/MD/,,
9227,785,Clarent Corp/de,3,Entity,,,,,1068292,CLARENT CORP/DE,,
9230,786,Clarent Corp/de,3,Entity,,,,,1068292,CLARENT CORP/DE,,
9233,787,Waste Management Inc,3,Entity,,,,,823768,WASTE MANAGEMENT INC,,
9239,788,Just For Feet Inc,3,Entity,,,,,918111,JUST FOR FEET INC,,
9245,789,Nextcard Inc,3,Entity,,,,,1081015,NEXTCARD INC,,
9250,790,Encompass Health Corp,3,Entity,,,,,785161,Encompass Health Corp,,
9253,791,Pro After Inc,3,Entity,,,,,1087831,PRO AFTER INC,,
9256,792,Electro Scientific Industries Inc,3,Entity,,,,,726514,ELECTRO SCIENTIFIC INDUSTRIES INC,,
9258,793,Electro Scientific Industries Inc,3,Entity,,,,,726514,ELECTRO SCIENTIFIC INDUSTRIES INC,,
9260,794,Madera International Inc,3,Entity,,,,,810750,MADERA INTERNATIONAL INC,,
9267,796,American Bank Note Holographics Inc,3,Entity,,,,,1052489,AMERICAN BANK NOTE HOLOGRAPHICS INC,,
9268,796,American Banknote Corp,3,Entity,,,,,51124,AMERICAN BANKNOTE CORP,,
9271,797,American Bank Note Holographics Inc,3,Entity,,,,,1052489,AMERICAN BANK NOTE HOLOGRAPHICS INC,,
9272,797,American Banknote Corp,3,Entity,,,,,51124,AMERICAN BANKNOTE CORP,,
9275,798,Baker Hughes Holdings LLC,3,Entity,,,,,808362,Baker Hughes Holdings LLC,,
9279,799,Enron Corp/or/,3,Entity,,,,,1024401,ENRON CORP/OR/,,
9280,799,Enron Corp,3,Entity,,,,,72859,ENRON CORP,,
9290,801,Aurora Foods Inc /de/,3,Entity,,,,,1060024,AURORA FOODS INC /DE/,,
9294,802,Enron Corp/or/,3,Entity,,,,,1024401,ENRON CORP/OR/,,
9295,802,Enron Corp,3,Entity,,,,,72859,ENRON CORP,,
9297,803,Cutter & Buck Inc,3,Entity,,,,,948069,CUTTER & BUCK INC,,
9305,806,Encompass Health Corp,3,Entity,,,,,785161,Encompass Health Corp,,
9307,807,Encompass Health Corp,3,Entity,,,,,785161,Encompass Health Corp,,
9309,808,Apponline Com Inc,3,Entity,,,,,353646,APPONLINE COM INC,,
9314,809,Anicom Inc,3,Entity,,,,,935802,ANICOM INC,,
9323,810,Anicom Inc,3,Entity,,,,,935802,ANICOM INC,,
9329,811,Mca Financial Corp /mi/,3,Entity,,,,,880935,MCA FINANCIAL CORP /MI/,,
9334,814,Structural Dynamics Research Corp /oh/,3,Entity,,,,,820235,STRUCTURAL DYNAMICS RESEARCH CORP /OH/,,
9340,816,Enron Corp/or/,3,Entity,,,,,1024401,ENRON CORP/OR/,,
9341,816,Enron Corp,3,Entity,,,,,72859,ENRON CORP,,
9344,817,Northstar Network Inc,3,Entity,,,,,313529,NORTHSTAR NETWORK INC,,
9348,818,Ibp Inc,3,Entity,,,,,52477,IBP INC,,
9351,819,Parmalat S.p.a.,3,Entity,,,,,1330935,PARMALAT S.P.A.,,
9353,821,Canadian Imperial Bank Of Commerce /can/,3,Entity,,,,,1045520,CANADIAN IMPERIAL BANK OF COMMERCE /CAN/,,
9354,821,Enron Corp/or/,3,Entity,,,,,1024401,ENRON CORP/OR/,,
9355,821,Enron Corp,3,Entity,,,,,72859,ENRON CORP,,
9357,822,Sport Haley Inc,3,Entity,,,,,892653,SPORT HALEY INC,,
9359,823,Unistar Financial Service Corp,3,Entity,,,,,754495,UNISTAR FINANCIAL SERVICE CORP,,
9366,824,Sport Haley Inc,3,Entity,,,,,892653,SPORT HALEY INC,,
9368,825,Symbol Technologies Inc,3,Entity,,,,,278352,SYMBOL TECHNOLOGIES INC,,
9370,826,Enron Corp/or/,3,Entity,,,,,1024401,ENRON CORP/OR/,,
9374,827,Measurement Specialties Inc,3,Entity,,,,,778734,Measurement Specialties Inc,,
9380,829,Professional Transportation Group Ltd Inc,3,Entity,,,,,1035120,PROFESSIONAL TRANSPORTATION GROUP LTD INC,,
9385,832,Interspeed Inc,3,Entity,,,,,1088755,INTERSPEED INC,,
9387,833,Qwest Communications International Inc,3,Entity,,,,,1037949,QWEST COMMUNICATIONS INTERNATIONAL INC,,
9389,834,Qwest Communications International Inc,3,Entity,,,,,1037949,QWEST COMMUNICATIONS INTERNATIONAL INC,,
9391,835,Qwest Communications International Inc,3,Entity,,,,,1037949,QWEST COMMUNICATIONS INTERNATIONAL INC,,
9393,836,Qwest Communications International Inc,3,Entity,,,,,1037949,QWEST COMMUNICATIONS INTERNATIONAL INC,,
9395,837,Ebt International Inc,3,Entity,,,,,917471,EBT INTERNATIONAL INC,,
9401,838,Allou Health & Beauty Care Inc,3,Entity,,,,,846538,ALLOU HEALTH & BEAUTY CARE INC,,
9403,839,Mcafee Inc,3,Entity,,,,,890801,"McAfee, Inc.",,
9406,840,Master Graphics Inc,3,Entity,,,,,1059363,MASTER GRAPHICS INC,,
9415,844,Corrpro Companies Inc /oh/,3,Entity,,,,,907072,CORRPRO COMPANIES INC /OH/,,
9418,845,Lasv Enterprises Inc,3,Entity,,,,,911317,LASV ENTERPRISES INC,,
9435,820,Master Graphics Inc,3,Entity,,,,,1059363,MASTER GRAPHICS INC,,
9438,847,Master Graphics Inc,3,Entity,,,,,1059363,MASTER GRAPHICS INC,,
9449,849,Just For Feet Inc,3,Entity,,,,,918111,JUST FOR FEET INC,,
9450,849,Nike Inc,3,Entity,,,,,320187,"NIKE, Inc.",,
9452,850,Rite Aid Corp,3,Entity,,,,,84129,RITE AID CORP,,
9456,851,Rite Aid Corp,3,Entity,,,,,84129,RITE AID CORP,,
9465,855,Enron Corp/or/,3,Entity,,,,,1024401,ENRON CORP/OR/,,
9466,855,Enron Corp,3,Entity,,,,,72859,ENRON CORP,,
9479,857,Winstar Communications Inc,3,Entity,,,,,868797,WINSTAR COMMUNICATIONS INC,,
9480,857,Bellsouth Telecommunications Inc,3,Entity,,,,,92088,BELLSOUTH TELECOMMUNICATIONS INC,,
9482,858,Avis Budget Group Inc,3,Entity,,,,,723612,"AVIS BUDGET GROUP, INC.",,
9486,859,Avis Budget Group Inc,3,Entity,,,,,723612,"AVIS BUDGET GROUP, INC.",,
9488,860,Centennial Technologies Inc,3,Entity,,,,,919006,CENTENNIAL TECHNOLOGIES INC,,
9497,861,Styling Technology Corp,3,Entity,,,,,1022832,STYLING TECHNOLOGY CORP,,
9500,862,Styling Technology Corp,3,Entity,,,,,1022832,STYLING TECHNOLOGY CORP,,
9742,939,Mynd Corp,3,Entity,,,,,356226,MYND CORP,,
9503,863,Styling Technology Corp,3,Entity,,,,,1022832,STYLING TECHNOLOGY CORP,,
9507,864,Warnaco Group Inc /de/,3,Entity,,,,,801351,WARNACO GROUP INC /DE/,,
9511,865,Warnaco Group Inc /de/,3,Entity,,,,,801351,WARNACO GROUP INC /DE/,,
9515,866,Warnaco Group Inc /de/,3,Entity,,,,,801351,WARNACO GROUP INC /DE/,,
9520,867,Warnaco Group Inc /de/,3,Entity,,,,,801351,WARNACO GROUP INC /DE/,,
9531,870,Crg Liquidation Co,3,Entity,,,,,919869,CRG Liquidation CO,,
9549,65,Microstrategy Inc,3,Entity,,,,,1050446,MICROSTRATEGY Inc,,
9553,64,Microstrategy Inc,3,Entity,,,,,1050446,MICROSTRATEGY Inc,,
9557,62,Saf T Lok Inc,3,Entity,,,,,902056,SAF T LOK INC,,
9559,59,Itex Corp,3,Entity,,,,,860518,ITEX CORP,,
9563,325,Microstrategy Inc,3,Entity,,,,,1050446,MICROSTRATEGY Inc,,
9565,324,Porta Systems Corp,3,Entity,,,,,79564,PORTA SYSTEMS CORP,,
9576,322,Aurora Foods Inc,3,Entity,,,,,1060024,AURORA FOODS INC /DE/,,
9582,321,Am Pac International Inc,3,Entity,,,,,802523,AM PAC INTERNATIONAL INC,,
9595,317,"Ef Johnson Technologies, Inc.",3,Entity,,,,,1023516,"EF Johnson Technologies, Inc.",,
9614,315,Franklin American Corp,3,Entity,,,,,845094,FRANKLIN AMERICAN CORP,,
9617,895,Vl Dissolution Corp,3,Entity,,,,,917173,VL DISSOLUTION CORP,,
9620,896,Conseco Inc,3,Entity,,,,,719241,CONSECO INC,,
9621,896,Conseco Finance Corp,3,Entity,,,,,890175,CONSECO FINANCE CORP,,
9623,894,Mci Inc,3,Entity,,,,,723527,MCI INC,,
9633,891,"Iconix Brand Group, Inc.",3,Entity,,,,,857737,"ICONIX BRAND GROUP, INC.",,
9635,890,Mckesson Corp,3,Entity,,,,,927653,MCKESSON CORP,,
9638,889,Winners Internet Network Inc,3,Entity,,,,,1045181,WINNERS INTERNET NETWORK INC,,
9645,897,Merl Holdings Inc Com,3,Entity,,,,,1094015,MERL HOLDINGS INC COM,,
9651,898,Conseco Finance Corp,3,Entity,,,,,890175,CONSECO FINANCE CORP,,
9657,887,Apollo Resources International Inc,3,Entity,,,,,1048237,APOLLO RESOURCES INTERNATIONAL INC,,
9662,886,Apollo Resources International Inc,3,Entity,,,,,1048237,APOLLO RESOURCES INTERNATIONAL INC,,
9664,885,"Iconix Brand Group, Inc.",3,Entity,,,,,857737,"ICONIX BRAND GROUP, INC.",,
9669,883,"Ca, Inc.",3,Entity,,,,,356028,"CA, INC.",,
9671,882,Vivendi,3,Entity,,,,,1127055,VIVENDI,,
9675,881,Safety Kleen Corp,3,Entity,,,,,701856,SAFETY KLEEN CORP/,,
9677,880,Firepond Inc,3,Entity,,,,,1098574,FIREPOND INC,,
9678,880,Bombardier Inc,3,Entity,,,,,878334,BOMBARDIER INC /FI/                                     /FI,,
9680,871,Ascential Software Corp,3,Entity,,,,,799089,ASCENTIAL SOFTWARE CORP,,
9688,875,Quadramed Corp,3,Entity,,,,,1018833,QUADRAMED CORP,,
9690,876,Calamp Corp,3,Entity,,,,,730255,CalAmp Corp.,,
9694,878,Carnegie International Corp,3,Entity,,,,,311172,CARNEGIE INTERNATIONAL CORP,,
9696,879,Professional Transportation Group Ltd Inc,3,Entity,,,,,1035120,PROFESSIONAL TRANSPORTATION GROUP LTD INC,,
9700,733,Cohr Inc,3,Entity,,,,,1005123,COHR INC,,
9702,732,Surety Capital Corp /de/,3,Entity,,,,,784932,SURETY CAPITAL CORP /DE/,,
9706,731,Kmart Corp,3,Entity,,,,,56824,KMART CORP,,
9707,731,American Greetings Corp,3,Entity,,,,,5133,AMERICAN GREETINGS CORP,,
9709,730,Smartalk Teleservices Inc,3,Entity,,,,,1018730,SMARTALK TELESERVICES INC,,
9713,728,Smartalk Teleservices Inc,3,Entity,,,,,1018730,SMARTALK TELESERVICES INC,,
9715,726,Move Inc,3,Entity,,,,,1085770,MOVE INC,,
9727,361,Peoplesoft Inc,3,Entity,,,,,875570,PEOPLESOFT INC,,
9729,368,Peoplesoft Inc,3,Entity,,,,,875570,PEOPLESOFT INC,,
9731,399,Centennial Technologies Inc,3,Entity,,,,,919006,CENTENNIAL TECHNOLOGIES INC,,
9735,400,Critical Path Inc,3,Entity,,,,,1060801,CRITICAL PATH INC,,
9739,616,Anika Therapeutics Inc,3,Entity,,,,,898437,"Anika Therapeutics, Inc.",,
9745,1146,Delphi Corp,3,Entity,,,,,1072342,DELPHI CORP,,
9747,1145,Delphi Corp,3,Entity,,,,,1072342,DELPHI CORP,,
9749,1144,Delphi Corp,3,Entity,,,,,1072342,DELPHI CORP,,
9751,1143,Delphi Corp,3,Entity,,,,,1072342,DELPHI CORP,,
9767,1141,Mcafee Inc,3,Entity,,,,,890801,"McAfee, Inc.",,
9772,1140,Us Gas & Electric Inc,3,Entity,,,,,1098964,US GAS & ELECTRIC INC,,
9774,1139,Spiegel Inc,3,Entity,,,,,276641,SPIEGEL INC,,
9782,1138,Spiegel Inc,3,Entity,,,,,276641,SPIEGEL INC,,
9784,1137,Ca Inc,3,Entity,,,,,356028,"CA, INC.",,
9792,1136,Comverse Technology Inc/ny/,3,Entity,,,,,803014,COMVERSE TECHNOLOGY INC/NY/,,
9793,1136,Ulticom Inc,3,Entity,,,,,1103184,"ULTICOM, INC",,
9797,1134,Move Inc,3,Entity,,,,,1085770,MOVE INC,,
9799,1133,Health Risk Management Inc /mn/,3,Entity,,,,,869486,HEALTH RISK MANAGEMENT INC /MN/,,
9801,1132,Roadhouse Grill Inc,3,Entity,,,,,1019376,ROADHOUSE GRILL INC,,
9803,1131,Ca Inc,3,Entity,,,,,356028,"CA, INC.",,
9812,1129,Telxon Corp,3,Entity,,,,,352495,TELXON CORP,,
9817,1127,Ibp Inc,3,Entity,,,,,52477,IBP INC,,
9822,1126,Northwestern Corp,3,Entity,,,,,73088,NORTHWESTERN CORP,,
9830,1125,Move Inc,3,Entity,,,,,1085770,MOVE INC,,
9832,1124,Pnc Financial Services Group Inc,3,Entity,,,,,713676,"PNC FINANCIAL SERVICES GROUP, INC.",,
9833,1124,American International Group Inc,3,Entity,,,,,5272,"AMERICAN INTERNATIONAL GROUP, INC.",,
9835,1123,American International Group Inc,3,Entity,,,,,5272,"AMERICAN INTERNATIONAL GROUP, INC.",,
9836,1123,Pnc Financial Services Group Inc,3,Entity,,,,,713676,"PNC FINANCIAL SERVICES GROUP, INC.",,
9839,1120,Interstate Bakeries Corp/de/,3,Entity,,,,,829499,INTERSTATE BAKERIES CORP/DE/,,
9841,1122,Busybox Com Inc,3,Entity,,,,,1088316,BUSYBOX COM INC,,
9846,1119,Johnson Controls International Plc,3,Entity,,,,,833444,Johnson Controls International plc,,
9854,1116,Whitemark Homes Inc,3,Entity,,,,,42284,WHITEMARK HOMES INC,,
9857,1513,Gemstar Tv Guide International Inc,3,Entity,,,,,923282,GEMSTAR TV GUIDE INTERNATIONAL INC,,
9862,1498,Advanced Technical Products Inc,3,Entity,,,,,60911,ADVANCED TECHNICAL PRODUCTS INC,,
9865,1617,Aremissoft Corp /de/,3,Entity,,,,,1065152,AREMISSOFT CORP /DE/,,
9874,1989,Starmedia Network Inc,3,Entity,,,,,1057334,STARMEDIA NETWORK INC,,
9878,1986,Delphi Corp,3,Entity,,,,,1072342,DELPHI CORP,,
9885,2545,Dynaresource Inc,3,Entity,,,,,1111741,DYNARESOURCE INC,,
9886,2545,Freestone Resources Inc,3,Entity,,,,,1089319,"FREESTONE RESOURCES, INC.",,
9887,2545,Seven Arts Entertainment Inc,3,Entity,,,,,1408276,Seven Arts Entertainment Inc.,,
9890,2311,Affiliated Computer Services Inc,3,Entity,,,,,2135,AFFILIATED COMPUTER SERVICES INC,,
9894,36,Rite Aid Corp,3,Entity,,,,,84129,RITE AID CORP,,
9901,3021,"Surgalign Holdings, Inc.",3,Entity,,,,,1760173,"SURGALIGN HOLDINGS, INC.",,
9913,3030,Granite Construction Inc,3,Entity,,,,,861459,GRANITE CONSTRUCTION INC,,
9917,3045,"Fte Networks, Inc.",3,Entity,,,,,1122063,"FTE Networks, Inc.",,
9922,3046,State Funds,3,Entity,,,,,1679960,State Funds,,
9929,3047,State Funds,3,Entity,,,,,1679960,State Funds,,
9934,3026,"PPG Industries, Inc.",3,Entity,,,,,79879,PPG INDUSTRIES INC,,
9936,3048,"Continuityx Solutions, Inc.",3,Entity,,,,,1497814,"ContinuityX Solutions, Inc.",,
9941,3049,"Revolution Lighting Technologies, Inc.",3,Entity,,,,,917523,"Revolution Lighting Technologies, Inc.",,
9946,3033,CHS Inc.,3,Entity,,,,,823277,CHS INC,,
9948,3051,Emerald Health Pharmaceuticals Inc.,3,Entity,,,,,1700800,Emerald Health Pharmaceuticals Inc.,,
9958,3036,Wipro Limited,3,Entity,,,,,1123799,WIPRO LTD,,
9968,3043,"The Eye Machine, LLC",3,Entity,,,,,1616856,"NOVA OCULUS PARTNERS, LLC",,
9969,3040,Ifresh Inc,3,Entity,,,,,1681941,iFresh Inc,,
9973,3041,Punch Tv Studios Inc.,3,Entity,,,,,1651699,Punch TV Studios Inc.,,
9978,869,Encompass Health Corp,3,Entity,,,,,785161,Encompass Health Corp,,
9980,777,Encompass Health Corp,3,Entity,,,,,785161,Encompass Health Corp,,
9982,770,Enron Corp,3,Entity,,,,,1024401,ENRON CORP/OR/,,
9983,770,Enron North America Corp,3,Entity,,,,,1043166,ENRON NORTH AMERICA CORP,,
9985,1096,Handleman Co,3,Entity,,,,,314727,HANDLEMAN CO /MI/,,
9991,1092,Daegis Inc.,3,Entity,,,,,880562,DAEGIS INC.,,
9996,957,Nexpub Inc,3,Entity,,,,,793375,NEXPUB INC,,
9998,3028,Granite Construction Inc,3,Entity,,,,,861459,GRANITE CONSTRUCTION INC,,
10002,3029,Granite Construction Inc,3,Entity,,,,,861459,GRANITE CONSTRUCTION INC,,
10005,433,Baan Co N V,3,Entity,,,,,944624,BAAN CO N V,,
10007,727,W R Grace & Co,3,Entity,,,,,1045309,W R GRACE & CO,,
10019,372,"Teledyne Flir, Llc",3,Entity,,,,,354908,"Teledyne FLIR, LLC",,
10024,35,"Research in  Motion, Inc",3,Entity,,,,,1070235,BLACKBERRY Ltd,,
10029,1245,AremisSoft Corporation,3,Entity,,,,,1065152,AREMISSOFT CORP /DE/,,
10034,612,Mercury Finance Co.,3,Entity,,,,,846378,MFN FINANCIAL CORP,,
10039,984,Kmart Corp,3,Entity,,,,,56824,KMART CORP,,
10040,984,Newell Rubbermaid,3,Entity,,,,,814453,NEWELL BRANDS INC.,,
10042,3058,"Mattel, Inc.",3,Entity,,,,,1284721,MATTEL INC,,
10044,3057,Wipro Limited,3,Entity,,,,,1123799,WIPRO LTD,,
10048,3060,"PFSweb, Inc.",3,Entity,,,,,1095315,PFSWEB INC,,
10058,3071,Petróleo Brasileiro S.A. – Petrobras,3,Entity,,,,,1025682,PETROLEO BRASILEIRO SA PETROBRAS \ADR\,,
10061,3072,"SITO Mobile, Ltd.",3,Entity,,,,,1157817,"SITO MOBILE, LTD.",,
10065,3073,African Gold Acquisition Corp.,3,Entity,,,,,1833909,African Gold Acquisition Corp,,
10073,3069,"iFresh, Inc.",3,Entity,,,,,1681941,iFresh Inc,,
10086,3068,"FTE Networks, Inc.",3,Entity,,,,,1122063,"FTE Networks, Inc.",,
10091,3061,Cronos Group Inc.,3,Entity,,,,,1656472,Cronos Group Inc.,,
10096,3085,"FTE Networks, Inc.",3,Entity,,,,,1122063,"FTE Networks, Inc.",,
10098,3066,Koppers Inc.,3,Entity,,,,,916075,KOPPERS INC,,
10110,3091,"Spyr, Inc.",3,Entity,,,,,829325,"SPYR, Inc.",,
10124,3063,"Taronis Fuels, Inc.",3,Entity,,,,,1778805,"Taronis Fuels, Inc.",,
10126,3063,"Taronis Technologies, Inc.",3,Entity,,,,,1353487,"BBHC, INC.",,
10131,3076,Future FinTech Group Inc.,3,Entity,,,,,1066923,Future FinTech Group Inc.,,
10137,1062,Qwest Communications International Inc,3,Entity,,,,,1037949,QWEST COMMUNICATIONS INTERNATIONAL INC,,
10139,3095,"Osiris Therapeutics, Inc.",3,Entity,,,,,1360886,"OSIRIS THERAPEUTICS, INC.",,
10144,3098,"Celadon Group, Inc.",3,Entity,,,,,865941,CELADON GROUP INC,,
10146,3099,"Celadon Group, Inc.",3,Entity,,,,,865941,CELADON GROUP INC,,
10148,3100,Tandy Leather Factory Inc,3,Entity,,,,,909724,TANDY LEATHER FACTORY INC,,
10152,3102,Celadon Group Inc.,3,Entity,,,,,865941,CELADON GROUP INC,,
10164,3108,"Symbol Technologies, Inc.",3,Entity,,,,,278352,SYMBOL TECHNOLOGIES INC,,
10175,3112,"SAExploration Holdings, Inc.",3,Entity,,,,,1514732,"SAExploration Holdings, Inc.",,
10194,3126,"Cantaloupe, Inc.",3,Entity,,,,,896429,"CANTALOUPE, INC.",,
10196,3127,"Cantaloupe, Inc.",3,Entity,,,,,896429,"CANTALOUPE, INC.",,
10199,3128,McDermott International Inc.,3,Entity,,,,,708819,MCDERMOTT INTERNATIONAL INC,,
10205,3132,"Stanley Black & Decker, Inc.",3,Entity,,,,,93556,"STANLEY BLACK & DECKER, INC.",,
10318,3134,Co-Diagnostics,3,Entity,,,,,1692415,"Co-Diagnostics, Inc.",,
10321,3135,Co-Diagnostics,3,Entity,,,,,1692415,"Co-Diagnostics, Inc.",,
10333,3139,MusclePharm Corp.,3,Entity,,,,,1415684,MusclePharm Corp,,
10339,3143,"Roadrunner Transportation  Systems, Inc.",3,Entity,,,,,1440024,"Roadrunner Transportation Systems, Inc.",,
10348,3151,"MiMedx Group, Inc.",3,Entity,,,,,1393800,MIMEDX INC,,
10352,3153,"FTE Networks, Inc.",3,Entity,,,,,1122063,"FTE Networks, Inc.",,
10354,3154,MusclePharm Corporation,3,Entity,,,,,1415684,MusclePharm Corp,,
10358,3155,Avalanche International Corp.,3,Entity,,,,,1537169,"AVALANCHE INTERNATIONAL, CORP.",,
10363,3158,"Roadrunner  Transportation Systems, Inc.",3,Entity,,,,,1440024,"Roadrunner Transportation Systems, Inc.",,
10365,3159,"Roadrunner Transportation Systems,  Inc.",3,Entity,,,,,1440024,"Roadrunner Transportation Systems, Inc.",,
